WI06 TVD02 TVD06 PT1000_1 "Master clock"
5643 31.75 31.8125 31.5625 31.8125 60181.19
5643 31.75 31.8125 31.5625 31.8125 60186.3
5643 31.75 31.8125 31.5 31.8125 60191.3
5643 31.75 31.75 31.5625 31.8125 60196.33
5643 31.75 31.8125 31.5625 31.8125 60201.38
5643 31.75 31.8125 31.5 31.8125 60206.42
5643 31.75 31.8125 31.5 31.8125 60211.47
5643 31.75 31.8125 31.5 31.8125 60216.51
5643 31.75 31.8125 31.5625 31.8125 60221.56
5643 31.75 31.8125 31.5 31.8125 60226.61
5643 31.75 31.75 31.5 31.8125 60231.66
5643 31.75 31.75 31.5 31.8125 60236.7
5643 31.75 31.75 31.5 31.8125 60241.75
5643 31.75 31.8125 31.5 31.8125 60246.79
5643 31.75 31.75 31.5 31.75 60251.84
5643 31.75 31.75 31.5 31.8125 60256.89
5643 31.75 31.8125 31.5625 31.75 60261.93
5643 31.75 31.75 31.5 31.75 60267.24
5643 31.6875 31.75 31.5 31.75 60272.24
5643 31.75 31.75 31.5 31.75 60277.24
5643 31.75 31.75 31.5 31.75 60282.24
5643 31.75 31.75 31.5 31.75 60287.26
5643 31.75 31.75 31.5 31.75 60292.32
5643 31.75 31.75 31.5 31.75 60297.37
5643 31.75 31.75 31.5 31.75 60302.41
5643 31.75 31.75 31.5 31.75 60307.46
5643 31.75 31.75 31.5 31.75 60312.52
5643 31.6875 31.75 31.5 31.75 60317.56
5643 31.6875 31.75 31.5 31.75 60322.61
5643 31.75 31.75 31.5 31.75 60327.65
5643 31.6875 31.75 31.5 31.75 60332.7
5643 31.75 31.75 31.5 31.75 60337.74
5643 31.6875 31.75 31.5 31.75 60342.79
5643 31.6875 31.75 31.5 31.75 60347.84
5643 31.75 31.6875 31.4375 31.75 60352.88
5643 31.6875 31.75 31.4375 31.75 60357.93
5643 31.6875 31.75 31.5 31.75 60362.98
5643 31.6875 31.75 31.5 31.75 60368.02
5643 31.6875 31.75 31.5 31.75 60373.07
5643 31.6875 31.75 31.4375 31.75 60378.12
5643 31.6875 31.75 31.5 31.75 60383.19
5643 31.6875 31.75 31.5 31.75 60388.23
5643 31.6875 31.6875 31.5 31.75 60393.28
5643 31.6875 31.75 31.4375 31.75 60398.36
5643 31.6875 31.6875 31.4375 31.75 60403.42
5643 31.6875 31.75 31.5 31.75 60408.45
5643 31.6875 31.6875 31.4375 31.75 60413.5
5643 31.6875 31.75 31.5 31.75 60418.55
5643 31.6875 31.6875 31.4375 31.75 60423.6
5643 31.6875 31.75 31.4375 31.75 60428.65
5643 31.6875 31.75 31.4375 31.75 60433.69
5643 31.6875 31.6875 31.4375 31.75 60438.74
5643 31.6875 31.6875 31.4375 31.75 60443.79
5643 31.6875 31.75 31.4375 31.75 60448.83
5643 31.6875 31.6875 31.4375 31.75 60453.88
5643 31.6875 31.75 31.4375 31.75 60458.93
5643 31.6875 31.75 31.4375 31.6875 60463.96
5643 31.6875 31.6875 31.4375 31.75 60469.01
5643 31.6875 31.6875 31.4375 31.75 60474.06
5643 31.6875 31.6875 31.4375 31.6875 60479.1
5643 31.625 31.6875 31.4375 31.6875 60484.14
5643 31.6875 31.6875 31.4375 31.6875 60489.19
5643 31.6875 31.6875 31.4375 31.6875 60494.24
5643 31.6875 31.6875 31.4375 31.75 60499.28
5643 31.6875 31.6875 31.4375 31.6875 60504.36
5643 31.6875 31.6875 31.4375 31.75 60509.52
5643 31.6875 31.6875 31.4375 31.75 60514.57
5643 31.6875 31.6875 31.4375 31.6875 60519.62
5643 31.625 31.6875 31.4375 31.6875 60524.69
5643 31.625 31.6875 31.4375 31.6875 60529.73
5643 31.625 31.6875 31.4375 31.6875 60534.77
5643 31.625 31.6875 31.4375 31.6875 60539.82
5643 31.625 31.6875 31.4375 31.6875 60544.87
5643 31.625 31.6875 31.4375 31.6875 60549.92
5643 31.625 31.6875 31.4375 31.6875 60554.97
5643 31.625 31.6875 31.4375 31.6875 60560.01
5643 31.625 31.6875 31.4375 31.6875 60565.06
5643 31.625 31.6875 31.4375 31.6875 60570.11
5643 31.625 31.625 31.375 31.6875 60575.16
5643 31.625 31.625 31.375 31.6875 60580.21
5643 31.625 31.6875 31.375 31.6875 60585.26
5643 31.625 31.6875 31.375 31.6875 60590.3
5643 31.625 31.6875 31.375 31.6875 60595.35
5643 31.625 31.6875 31.375 31.6875 60600.38
5643 31.625 31.6875 31.375 31.6875 60605.44
5643 31.625 31.6875 31.4375 31.6875 60610.48
5643 31.625 31.6875 31.375 31.6875 60615.53
5643 31.625 31.6875 31.375 31.6875 60620.58
5643 31.625 31.6875 31.375 31.6875 60625.62
5643 31.625 31.625 31.375 31.6875 60630.67
5643 31.625 31.6875 31.375 31.6875 60635.73
5643 31.625 31.6875 31.375 31.6875 60640.78
5643 31.625 31.6875 31.375 31.6875 60645.84
5643 31.625 31.625 31.375 31.6875 60650.87
5643 31.625 31.625 31.375 31.6875 60655.91
5643 31.625 31.625 31.375 31.6875 60660.96
5643 31.625 31.625 31.375 31.625 60666.02
5643 31.625 31.625 31.375 31.6875 60671.07
5643 31.625 31.625 31.375 31.625 60676.11
5643 31.625 31.625 31.375 31.6875 60681.18
5643 31.625 31.625 31.375 31.625 60686.21
5643 31.625 31.625 31.375 31.6875 60691.3
5643 31.5625 31.625 31.375 31.625 60696.31
5643 31.5625 31.625 31.375 31.625 60701.36
5643 31.5625 31.625 31.375 31.625 60706.41
5643 31.625 31.625 31.375 31.625 60711.46
5643 31.625 31.625 31.375 31.625 60716.51
5643 31.5625 31.625 31.375 31.625 60721.57
5643 31.5625 31.625 31.375 31.6875 60726.62
5643 31.5625 31.625 31.375 31.6875 60731.67
5643 31.5625 31.625 31.375 31.625 60736.72
5643 31.5625 31.625 31.375 31.6875 60741.77
5643 31.5625 31.625 31.3125 31.625 60746.82
5643 31.5625 31.625 31.375 31.625 60751.86
5643 31.5625 31.625 31.3125 31.625 60756.91
5643 31.5625 31.625 31.3125 31.625 60761.96
5643 31.5625 31.625 31.375 31.625 60767.01
5643 31.5625 31.625 31.375 31.625 60772.24
5643 31.5625 31.625 31.3125 31.625 60777.24
5643 31.5625 31.625 31.375 31.625 60782.24
5643 31.5625 31.625 31.375 31.625 60787.24
5643 31.5625 31.625 31.3125 31.625 60792.26
5643 31.5625 31.625 31.375 31.625 60797.31
5643 31.5625 31.5625 31.3125 31.625 60802.38
5643 31.5625 31.625 31.3125 31.625 60807.43
5643 31.5625 31.625 31.3125 31.625 60812.47
5643 31.5625 31.5625 31.3125 31.625 60817.53
5643 31.5625 31.5625 31.3125 31.625 60822.72
5643 31.5625 31.5625 31.3125 31.625 60827.78
5643 31.5625 31.5625 31.3125 31.625 60832.82
5643 31.5625 31.625 31.3125 31.625 60837.98
5643 31.5625 31.625 31.3125 31.625 60843.02
5643 31.5625 31.5625 31.3125 31.625 60848.07
5643 31.5625 31.5625 31.3125 31.625 60853.11
5643 31.5625 31.5625 31.3125 31.625 60858.16
5643 31.5625 31.5625 31.3125 31.625 60863.21
5643 31.5 31.5625 31.3125 31.625 60868.26
5643 31.5625 31.5625 31.3125 31.625 60873.32
5643 31.5625 31.5625 31.3125 31.625 60878.37
5643 31.5625 31.5625 31.3125 31.625 60883.42
5643 31.5625 31.5625 31.3125 31.625 60888.47
5643 31.5 31.5625 31.3125 31.5625 60893.52
5643 31.5625 31.5625 31.3125 31.625 60898.57
5643 31.5 31.5625 31.3125 31.5625 60903.61
5643 31.5 31.5625 31.3125 31.5625 60908.66
5643 31.5625 31.5625 31.3125 31.625 60913.71
5643 31.5 31.5625 31.3125 31.5625 60918.8
5643 31.5 31.5625 31.3125 31.625 60923.85
5643 31.5 31.5625 31.3125 31.5625 60928.89
5643 31.5 31.5625 31.3125 31.625 60933.94
5643 31.5 31.5625 31.3125 31.5625 60938.99
5643 31.5 31.5625 31.3125 31.5625 60944.04
5643 31.5 31.5625 31.3125 31.5625 60949.09
5643 31.5625 31.5625 31.3125 31.5625 60954.14
5643 31.5 31.5625 31.3125 31.5625 60959.18
5643 31.5 31.5625 31.3125 31.5625 60964.23
5643 31.5 31.5625 31.3125 31.5625 60969.27
5643 31.5 31.5625 31.3125 31.5625 60974.32
5643 31.5 31.5625 31.3125 31.5625 60979.35
5643 31.5 31.5625 31.3125 31.5625 60984.41
5643 31.5 31.5 31.3125 31.5 60989.45
5643 31.5 31.5625 31.25 31.5 60994.5
5643 31.5 31.5 31.25 31.5625 60999.55
5643 31.5 31.5625 31.25 31.5625 61004.6
5643 31.5 31.5 31.3125 31.5625 61009.64
5643 31.5 31.5625 31.25 31.5625 61014.69
5643 31.5 31.5625 31.3125 31.5 61019.74
5643 31.5 31.5 31.25 31.5 61024.79
5643 31.5 31.5625 31.25 31.5 61029.83
5643 31.5 31.5625 31.3125 31.5 61034.89
5643 31.5 31.5 31.25 31.5625 61039.93
5643 31.5 31.5625 31.25 31.5625 61044.98
5643 31.5 31.5 31.25 31.5 61050.03
5643 31.5 31.5 31.25 31.5 61055.08
5643 31.5 31.5625 31.25 31.5 61060.13
5643 31.5 31.5 31.25 31.5 61065.18
5643 31.4375 31.5 31.25 31.5 61070.23
5643 31.5 31.5 31.25 31.5 61075.28
5643 31.5 31.5 31.25 31.5 61080.33
5643 31.5 31.5 31.25 31.5 61085.37
5643 31.5 31.5 31.25 31.5 61090.41
5643 31.5 31.5 31.25 31.5 61095.48
5643 31.5 31.5 31.25 31.5 61100.55
5643 31.4375 31.5 31.25 31.5 61105.61
5643 31.4375 31.5 31.25 31.5 61110.65
5643 31.4375 31.5 31.25 31.5 61115.7
5643 31.5 31.5 31.25 31.5 61120.74
5643 31.5 31.5 31.25 31.5 61125.79
5643 31.4375 31.5 31.1875 31.5 61130.84
5643 31.4375 31.5 31.25 31.5 61135.91
5643 31.4375 31.5 31.25 31.5 61140.97
5643 31.4375 31.5 31.25 31.5 61146.0
5643 31.4375 31.5 31.25 31.5 61151.05
5643 31.4375 31.5 31.25 31.5 61156.09
5643 31.4375 31.5 31.1875 31.5 61161.14
5643 31.4375 31.5 31.25 31.5 61166.19
5643 31.4375 31.5 31.25 31.5 61171.3
5643 31.4375 31.5 31.25 31.5 61176.3
5643 31.4375 31.5 31.1875 31.5 61181.35
5643 31.4375 31.5 31.25 31.5 61186.39
5643 31.4375 31.5 31.25 31.5 61191.44
5643 31.4375 31.5 31.1875 31.5 61196.49
5643 31.4375 31.5 31.25 31.5 61201.54
5643 31.4375 31.5 31.1875 31.5 61206.59
5643 31.4375 31.5 31.1875 31.5 61211.64
5643 31.4375 31.5 31.1875 31.4375 61216.68
5643 31.4375 31.5 31.1875 31.5 61221.74
5643 31.4375 31.5 31.1875 31.4375 61226.79
5643 31.4375 31.4375 31.1875 31.5 61231.83
5643 31.4375 31.4375 31.1875 31.5 61236.88
5643 31.4375 31.5 31.1875 31.4375 61241.93
5643 31.4375 31.4375 31.1875 31.4375 61246.97
5643 31.4375 31.4375 31.1875 31.4375 61252.03
5643 31.4375 31.4375 31.1875 31.5 61257.24
5643 31.4375 31.4375 31.1875 31.4375 61262.24
5643 31.4375 31.4375 31.1875 31.4375 61267.24
5643 31.4375 31.4375 31.1875 31.4375 61272.24
5643 31.4375 31.4375 31.1875 31.4375 61277.26
5643 31.375 31.4375 31.1875 31.4375 61282.67
5643 31.4375 31.4375 31.1875 31.4375 61288.18
5643 31.4375 31.4375 31.1875 31.5 61293.22
5643 31.4375 31.4375 31.1875 31.4375 61298.27
5643 31.4375 31.4375 31.1875 31.4375 61303.32
5643 31.4375 31.4375 31.1875 31.4375 61308.36
5643 31.4375 31.4375 31.1875 31.4375 61313.41
5643 31.375 31.4375 31.1875 31.4375 61318.46
5643 31.4375 31.4375 31.1875 31.4375 61323.51
5643 31.4375 31.4375 31.1875 31.4375 61328.56
5643 31.375 31.4375 31.1875 31.4375 61333.6
5643 31.4375 31.4375 31.1875 31.4375 61338.65
5643 31.375 31.4375 31.1875 31.4375 61343.69
5643 31.375 31.4375 31.1875 31.4375 61348.74
5643 31.375 31.4375 31.1875 31.4375 61353.78
5643 31.375 31.4375 31.1875 31.4375 61358.83
5643 31.375 31.4375 31.1875 31.4375 61363.88
5643 31.375 31.4375 31.1875 31.4375 61368.92
5643 31.375 31.4375 31.1875 31.4375 61373.97
5643 31.375 31.4375 31.1875 31.4375 61379.02
5643 31.375 31.4375 31.1875 31.4375 61384.06
5643 31.375 31.4375 31.1875 31.4375 61389.21
5643 31.375 31.4375 31.1875 31.4375 61394.26
5643 31.375 31.4375 31.1875 31.4375 61399.31
5643 31.375 31.4375 31.1875 31.4375 61404.35
5643 31.375 31.375 31.125 31.4375 61409.4
5643 31.375 31.375 31.125 31.4375 61414.44
5643 31.375 31.4375 31.1875 31.4375 61419.49
5643 31.375 31.375 31.125 31.4375 61424.54
5643 31.375 31.375 31.125 31.4375 61429.59
5643 31.375 31.375 31.125 31.4375 61434.64
5643 31.375 31.4375 31.125 31.4375 61439.7
5643 31.375 31.375 31.125 31.4375 61444.74
5643 31.375 31.4375 31.125 31.4375 61449.79
5643 31.375 31.375 31.125 31.4375 61454.84
5643 31.375 31.375 31.125 31.375 61459.88
5643 31.375 31.4375 31.125 31.375 61464.96
5643 31.375 31.375 31.125 31.375 61470.02
5643 31.375 31.375 31.125 31.375 61475.07
5643 31.375 31.375 31.125 31.375 61480.12
5643 31.375 31.375 31.125 31.4375 61485.17
5643 31.375 31.375 31.125 31.375 61490.22
5643 31.3125 31.375 31.125 31.375 61495.25
5643 31.375 31.375 31.125 31.375 61500.3
5643 31.3125 31.375 31.125 31.375 61505.34
5643 31.3125 31.375 31.125 31.375 61510.39
5643 31.3125 31.375 31.125 31.375 61515.45
5643 31.375 31.375 31.125 31.375 61520.5
5643 31.3125 31.375 31.125 31.375 61525.65
5643 31.3125 31.375 31.125 31.375 61530.69
5643 31.3125 31.375 31.125 31.375 61535.74
5643 31.3125 31.375 31.125 31.375 61540.78
5643 31.3125 31.375 31.125 31.375 61545.86
5643 31.3125 31.375 31.125 31.375 61550.9
5643 31.3125 31.375 31.125 31.375 61555.95
5643 31.3125 31.375 31.125 31.375 61561.0
5643 31.3125 31.375 31.125 31.375 61566.04
5643 31.3125 31.375 31.0625 31.375 61571.09
5643 31.3125 31.375 31.125 31.375 61576.14
5643 31.3125 31.375 31.125 31.375 61581.2
5643 31.3125 31.375 31.0625 31.375 61586.3
5643 31.3125 31.375 31.125 31.375 61591.3
5643 31.3125 31.375 31.125 31.375 61596.34
5643 31.3125 31.375 31.125 31.375 61601.38
5643 31.3125 31.375 31.0625 31.375 61606.43
5643 31.3125 31.375 31.0625 31.375 61611.48
5643 31.3125 31.375 31.125 31.375 61616.52
5643 31.3125 31.375 31.0625 31.375 61621.57
5643 31.3125 31.375 31.125 31.375 61626.61
5643 31.3125 31.3125 31.0625 31.375 61631.66
5643 31.3125 31.3125 31.125 31.375 61636.71
5643 31.3125 31.375 31.125 31.3125 61641.75
5643 31.3125 31.375 31.0625 31.375 61646.8
5643 31.3125 31.375 31.0625 31.375 61651.84
5643 31.3125 31.375 31.0625 31.375 61656.89
5643 31.3125 31.3125 31.0625 31.3125 61661.95
5643 31.3125 31.3125 31.0625 31.375 61667.0
5643 31.3125 31.3125 31.0625 31.3125 61672.05
5643 31.3125 31.375 31.0625 31.375 61677.24
5643 31.3125 31.3125 31.0625 31.3125 61682.24
5643 31.3125 31.3125 31.0625 31.375 61687.24
5643 31.3125 31.3125 31.0625 31.3125 61692.24
5643 31.3125 31.3125 31.0625 31.375 61697.29
5643 31.3125 31.3125 31.0625 31.375 61702.34
5643 31.3125 31.3125 31.0625 31.3125 61707.38
5643 31.3125 31.3125 31.0625 31.3125 61712.43
5643 31.3125 31.3125 31.0625 31.3125 61717.47
5643 31.3125 31.3125 31.0625 31.3125 61722.53
5643 31.25 31.3125 31.0625 31.3125 61727.57
5643 31.25 31.3125 31.0625 31.3125 61732.62
5643 31.25 31.3125 31.0625 31.3125 61737.67
5643 31.25 31.25 31.0625 31.3125 61807.75
5643 31.25 31.3125 31.0 31.3125 61812.81
5643 31.25 31.3125 31.0 31.3125 61817.85
5643 31.25 31.3125 31.0 31.3125 61822.9
5643 31.25 31.25 31.0 31.3125 61827.95
5643 31.25 31.25 31.0625 31.3125 61832.99
5643 31.25 31.25 31.0 31.3125 61838.04
5643 31.25 31.25 31.0 31.3125 61843.06
5643 31.25 31.25 31.0 31.3125 61848.11
5643 31.25 31.3125 31.0 31.3125 61853.13
5643 31.25 31.3125 31.0 31.3125 61858.18
5643 31.25 31.25 31.0625 31.3125 61863.23
5643 31.25 31.25 31.0625 31.3125 61868.28
5643 31.25 31.25 31.0 31.3125 61873.33
5643 31.1875 31.25 31.0 31.25 61878.38
5643 31.25 31.25 31.0 31.3125 61883.43
5643 31.25 31.25 31.0 31.3125 61888.48
5643 31.25 31.25 31.0 31.25 61893.52
5643 31.25 31.3125 31.0 31.3125 61898.57
5643 31.25 31.25 31.0 31.3125 61903.62
5643 31.25 31.25 31.0 31.25 61908.67
5643 31.1875 31.25 31.0 31.25 61913.71
5643 31.25 31.25 31.0 31.25 61918.76
5643 31.1875 31.25 31.0 31.25 61923.8
5643 31.1875 31.25 31.0 31.25 61928.85
5643 31.1875 31.25 31.0 31.3125 61933.91
5643 31.1875 31.25 31.0 31.3125 61938.96
5643 31.1875 31.25 31.0 31.25 61944.0
5643 31.1875 31.25 31.0 31.25 61949.05
5643 31.1875 31.25 31.0 31.25 61954.1
5643 31.1875 31.25 31.0 31.25 61959.15
5643 31.1875 31.25 31.0 31.25 61964.21
5643 31.1875 31.25 31.0 31.25 61969.27
5643 31.1875 31.25 31.0 31.25 61974.3
5643 31.1875 31.25 31.0 31.25 61979.36
5643 31.1875 31.25 31.0 31.25 61984.41
5643 31.1875 31.25 31.0 31.25 61989.46
5643 31.1875 31.25 31.0 31.25 61994.5
5643 31.1875 31.25 30.9375 31.25 61999.55
5643 31.1875 31.25 31.0 31.25 62004.6
5643 31.1875 31.25 31.0 31.25 62009.65
5643 31.1875 31.1875 31.0 31.25 62014.7
5643 31.1875 31.25 31.0 31.25 62019.74
5643 31.1875 31.1875 30.9375 31.25 62024.79
5643 31.1875 31.1875 31.0 31.25 62029.84
5643 31.1875 31.25 30.9375 31.25 62034.88
5643 31.1875 31.1875 31.0 31.25 62039.93
5643 31.1875 31.1875 30.9375 31.25 62044.99
5643 31.1875 31.1875 30.9375 31.25 62050.03
5643 31.1875 31.25 31.0 31.25 62055.08
5643 31.1875 31.25 30.9375 31.25 62060.14
5643 31.1875 31.25 30.9375 31.25 62065.18
5643 31.1875 31.1875 30.9375 31.25 62070.22
5643 31.1875 31.1875 30.9375 31.25 62075.28
5643 31.125 31.1875 31.0 31.25 62080.32
5643 31.1875 31.1875 30.9375 31.25 62085.37
5643 31.125 31.1875 30.9375 31.25 62090.42
5643 31.1875 31.1875 30.9375 31.25 62095.47
5643 31.1875 31.1875 30.9375 31.25 62100.52
5643 31.125 31.1875 30.9375 31.1875 62105.57
5643 31.1875 31.1875 30.9375 31.25 62110.62
5643 31.125 31.1875 30.9375 31.25 62115.67
5643 31.1875 31.1875 30.9375 31.25 62120.72
5643 31.125 31.1875 30.9375 31.1875 62125.76
5643 31.125 31.1875 30.9375 31.25 62130.82
5643 31.1875 31.1875 30.9375 31.1875 62135.86
5643 31.1875 31.1875 30.9375 31.1875 62140.91
5643 31.125 31.1875 30.9375 31.1875 62145.95
5643 31.1875 31.1875 30.9375 31.25 62151.0
5643 31.125 31.1875 30.9375 31.1875 62156.06
5643 31.125 31.1875 30.9375 31.1875 62161.1
5643 31.125 31.1875 30.9375 31.125 62166.16
5643 31.125 31.1875 30.9375 31.1875 62171.2
5643 31.125 31.1875 30.9375 31.125 62176.3
5643 31.125 31.1875 30.9375 31.125 62181.3
5643 31.125 31.1875 30.9375 31.1875 62186.34
5643 31.125 31.1875 30.9375 31.1875 62191.38
5643 31.125 31.1875 30.9375 31.1875 62196.43
5643 31.125 31.1875 30.9375 31.1875 62201.48
5643 31.125 31.1875 30.9375 31.1875 62206.53
5643 31.125 31.1875 30.9375 31.1875 62211.57
5643 31.125 31.1875 30.875 31.125 62216.63
5643 31.125 31.1875 30.9375 31.1875 62221.68
5643 31.125 31.1875 30.9375 31.125 62226.72
5643 31.125 31.1875 30.9375 31.125 62231.77
5643 31.125 31.125 30.9375 31.125 62236.83
5643 31.125 31.1875 30.875 31.1875 62241.87
5643 31.125 31.1875 30.875 31.125 62246.92
5643 31.125 31.125 30.875 31.125 62251.97
5643 31.125 31.1875 30.9375 31.1875 62257.02
5643 31.125 31.125 30.875 31.125 62262.24
5643 31.125 31.1875 30.875 31.125 62267.24
5643 31.125 31.1875 30.875 31.125 62272.24
5643 31.125 31.125 30.875 31.1875 62277.24
5643 31.125 31.125 30.875 31.125 62282.27
5643 31.125 31.125 30.875 31.125 62287.31
5643 31.125 31.125 30.875 31.125 62292.37
5643 31.125 31.125 30.875 31.125 62297.41
5643 31.125 31.125 30.875 31.125 62302.46
5643 31.125 31.125 30.875 31.125 62307.53
5643 31.0625 31.125 30.9375 31.125 62312.57
5643 31.125 31.125 30.875 31.125 62317.62
5643 31.0625 31.125 30.875 31.125 62322.67
5643 31.0625 31.125 30.875 31.125 62327.71
5643 31.0625 31.125 30.875 31.125 62332.76
5643 31.0625 31.125 30.875 31.125 62337.81
5643 31.0625 31.125 30.875 31.125 62342.88
5643 31.0625 31.125 30.875 31.125 62347.93
5643 31.0625 31.0625 30.875 31.125 62352.98
5643 31.0625 31.125 30.875 31.125 62358.03
5643 31.0625 31.125 30.875 31.125 62363.07
5643 31.0625 31.125 30.875 31.125 62368.12
5643 31.0625 31.125 30.875 31.125 62373.17
5643 31.0625 31.125 30.875 31.125 62378.21
5643 31.0625 31.125 30.875 31.0625 62383.26
5643 31.0625 31.125 30.875 31.0625 62388.32
5643 31.0625 31.125 30.875 31.125 62393.37
5643 31.0625 31.125 30.875 31.125 62398.42
5643 31.0625 31.125 30.875 31.125 62403.47
5643 31.0625 31.125 30.875 31.0625 62408.51
5643 31.0625 31.125 30.875 31.125 62413.56
5643 31.0625 31.0625 30.875 31.125 62418.6
5643 31.0625 31.125 30.875 31.125 62423.65
5643 31.0625 31.125 30.875 31.125 62428.71
5643 31.0625 31.125 30.875 31.125 62433.75
5643 31.0625 31.125 30.875 31.125 62438.8
5643 31.0625 31.125 30.875 31.0625 62443.84
5643 31.0625 31.125 30.875 31.125 62448.89
5643 31.0625 31.0625 30.875 31.0625 62453.94
5643 31.0625 31.0625 30.8125 31.0625 62458.98
5643 31.0625 31.125 30.875 31.0625 62464.03
5643 31.0625 31.0625 30.8125 31.0625 62469.08
5643 31.0625 31.125 30.8125 31.0625 62474.12
5643 31.0625 31.125 30.875 31.0625 62479.18
5643 31.0625 31.0625 30.8125 31.0625 62484.22
5643 31.0625 31.0625 30.8125 31.0625 62489.27
5643 31.0625 31.125 30.8125 31.125 62494.32
5643 31.0625 31.0625 30.8125 31.0625 62499.37
5643 31.0625 31.0625 30.8125 31.0625 62504.42
5643 31.0625 31.0625 30.8125 31.0625 62509.48
5643 31.0 31.0625 30.8125 31.0625 62514.53
5643 31.0 31.0625 30.8125 31.0625 62519.58
5643 31.0 31.0625 30.8125 31.0625 62524.63
5643 31.0625 31.125 30.8125 31.0625 62529.68
5643 31.0625 31.0625 30.8125 31.0625 62534.72
5643 31.0625 31.0625 30.8125 31.0625 62539.77
5643 31.0 31.0625 30.8125 31.0625 62544.82
5643 31.0 31.0625 30.8125 31.0625 62549.87
5643 31.0 31.0625 30.8125 31.0625 62554.91
5643 31.0625 31.0625 30.8125 31.0625 62559.96
5643 31.0 31.0625 30.8125 31.0625 62565.01
5643 31.0 31.0625 30.8125 31.0625 62570.06
5643 31.0 31.0625 30.8125 31.0625 62575.13
5643 31.0 31.0625 30.8125 31.0625 62580.17
5643 31.0 31.0625 30.8125 31.0625 62585.22
5643 31.0 31.0625 30.8125 31.0625 62590.27
5643 31.0 31.0625 30.8125 31.0625 62595.32
5643 31.0 31.0625 30.8125 31.0625 62600.37
5643 31.0 31.0625 30.8125 31.0625 62605.41
5643 31.0 31.0625 30.8125 31.0625 62610.46
5643 31.0 31.0625 30.8125 31.0625 62615.51
5643 31.0 31.0625 30.8125 31.0625 62620.56
5643 31.0 31.0625 30.8125 31.0625 62625.61
5643 31.0 31.0625 30.75 31.0625 62630.66
5643 31.0 31.0625 30.8125 31.0625 62635.71
5643 31.0 31.0 30.8125 31.0625 62640.75
5643 31.0 31.0625 30.8125 31.0625 62645.8
5643 31.0 31.0 30.8125 31.0625 62650.85
5643 31.0 31.0625 30.8125 31.0 62655.92
5643 31.0 31.0625 30.75 31.0625 62660.98
5643 31.0 31.0 30.8125 31.0 62666.02
5643 31.0 31.0 30.8125 31.0 62671.07
5643 31.0 31.0 30.8125 31.0 62676.12
5643 31.0 31.0 30.8125 31.0 62681.17
5643 31.0 31.0625 30.8125 31.0 62686.3
5643 30.9375 31.0 30.75 31.0625 62691.3
5643 31.0 31.0 30.75 31.0 62696.33
5643 31.0 31.0 30.75 31.0625 62701.37
5643 30.9375 31.0 30.75 31.0 62706.42
5643 31.0 31.0 30.75 31.0 62711.48
5643 30.9375 31.0 30.75 31.0 62716.53
5643 31.0 31.0 30.8125 31.0625 62721.57
5643 31.0 31.0 30.75 31.0 62726.62
5643 31.0 31.0 30.75 31.0 62731.66
5643 31.0 31.0 30.75 31.0 62736.71
5643 31.0 31.0 30.75 31.0 62741.76
5643 31.0 31.0 30.75 31.0 62746.81
5643 31.0 31.0 30.75 31.0 62751.86
5643 30.9375 31.0 30.75 31.0 62756.91
5643 30.9375 31.0 30.75 31.0 62761.95
5643 30.9375 31.0 30.75 31.0 62767.0
5643 30.9375 31.0 30.75 31.0 62772.04
5643 30.9375 31.0 30.75 31.0 62777.24
5643 30.9375 31.0 30.75 31.0 62782.24
5643 30.9375 31.0 30.75 31.0 62787.24
5643 30.9375 31.0 30.75 31.0 62792.24
5643 30.9375 31.0 30.75 31.0 62797.28
5643 30.9375 31.0 30.75 31.0 62802.33
5643 30.9375 31.0 30.75 31.0 62807.37
5643 30.9375 31.0 30.75 31.0 62812.42
5643 30.9375 31.0 30.75 31.0 62817.46
5643 30.9375 31.0 30.75 31.0 62822.5
5643 30.9375 31.0 30.75 31.0 62827.66
5643 30.9375 31.0 30.75 31.0 62832.71
5643 30.9375 31.0 30.75 31.0 62837.76
5643 30.9375 30.9375 30.75 30.9375 62842.81
5643 30.9375 31.0 30.75 31.0 62847.86
5643 30.9375 31.0 30.75 31.0 62852.91
5643 30.9375 30.9375 30.75 31.0 62857.96
5643 30.9375 30.9375 30.75 31.0 62863.01
5643 30.9375 31.0 30.6875 31.0 62868.06
5643 30.9375 31.0 30.6875 31.0 62873.11
5643 30.9375 30.9375 30.6875 30.9375 62878.16
5643 30.9375 30.9375 30.75 30.9375 62883.2
5643 30.9375 30.9375 30.75 31.0 62888.26
5643 30.9375 30.9375 30.75 31.0 62893.31
5643 30.9375 30.9375 30.6875 31.0 62898.35
5643 30.9375 30.9375 30.75 31.0 62903.4
