Wattmetr "Temp 1" "Temp 4" "Temp 3" "Temp 0" "Temp 2" "Temp 5" "Master clock"
733 21.8125 42.5625 41.25 21.8125 22.625 40.75 341.86
733 21.8125 42.5625 41.25 21.8125 22.625 40.75 342.86
733 21.8125 42.5625 41.25 21.8125 22.625 40.75 343.86
733 21.8125 42.5625 41.25 21.8125 22.625 40.75 344.86
744 21.8125 42.75 41.4375 21.8125 22.625 40.875 345.86
744 21.8125 42.75 41.4375 21.8125 22.625 40.875 346.87
744 21.8125 42.75 41.4375 21.8125 22.625 40.875 347.87
744 21.8125 42.75 41.4375 21.8125 22.625 40.875 348.87
744 21.8125 42.75 41.4375 21.8125 22.625 40.875 349.87
754 21.8125 43.0 41.625 21.8125 22.625 41.0625 350.87
754 21.8125 43.0 41.625 21.8125 22.625 41.0625 351.87
754 21.8125 43.0 41.625 21.8125 22.625 41.0625 352.88
754 21.8125 43.0 41.625 21.8125 22.625 41.0625 353.88
754 21.8125 43.0 41.625 21.8125 22.625 41.0625 354.88
765 21.875 43.1875 41.8125 21.8125 22.625 41.25 355.88
765 21.875 43.1875 41.8125 21.8125 22.625 41.25 356.88
765 21.875 43.1875 41.8125 21.8125 22.625 41.25 357.88
765 21.875 43.1875 41.8125 21.8125 22.625 41.25 358.89
765 21.875 43.1875 41.8125 21.8125 22.625 41.25 359.89
776 21.875 43.375 42.0 21.8125 22.625 41.4375 360.89
776 21.875 43.375 42.0 21.8125 22.625 41.4375 361.89
776 21.875 43.375 42.0 21.8125 22.625 41.4375 362.89
776 21.875 43.375 42.0 21.8125 22.625 41.4375 363.89
776 21.875 43.375 42.0 21.8125 22.625 41.4375 364.89
786 21.875 43.5625 42.1875 21.875 22.625 41.625 365.9
786 21.875 43.5625 42.1875 21.875 22.625 41.625 366.9
786 21.875 43.5625 42.1875 21.875 22.625 41.625 367.9
786 21.875 43.5625 42.1875 21.875 22.625 41.625 368.9
786 21.875 43.5625 42.1875 21.875 22.625 41.625 369.9
797 21.875 43.75 42.375 21.875 22.625 41.8125 370.9
797 21.875 43.75 42.375 21.875 22.625 41.8125 371.91
797 21.875 43.75 42.375 21.875 22.625 41.8125 372.91
797 21.875 43.75 42.375 21.875 22.625 41.8125 373.91
797 21.875 43.75 42.375 21.875 22.625 41.8125 374.91
808 21.9375 43.9375 42.5625 21.875 22.625 41.9375 375.91
808 21.9375 43.9375 42.5625 21.875 22.625 41.9375 376.92
808 21.9375 43.9375 42.5625 21.875 22.625 41.9375 377.92
808 21.9375 43.9375 42.5625 21.875 22.625 41.9375 379.73
808 21.9375 43.9375 42.5625 21.875 22.625 41.9375 379.92
819 21.9375 44.1875 42.75 21.9375 22.625 42.125 380.92
819 21.9375 44.1875 42.75 21.9375 22.625 42.125 381.92
819 21.9375 44.1875 42.75 21.9375 22.625 42.125 382.93
819 21.9375 44.1875 42.75 21.9375 22.625 42.125 383.93
819 21.9375 44.1875 42.75 21.9375 22.625 42.125 384.93
828 21.9375 44.375 42.875 21.9375 22.625 42.3125 385.93
828 21.9375 44.375 42.875 21.9375 22.625 42.3125 386.93
828 21.9375 44.375 42.875 21.9375 22.625 42.3125 387.93
828 21.9375 44.375 42.875 21.9375 22.625 42.3125 388.94
828 21.9375 44.375 42.875 21.9375 22.625 42.3125 389.94
840 21.9375 44.5 43.0625 21.9375 22.625 42.5 390.94
840 21.9375 44.5 43.0625 21.9375 22.625 42.5 391.94
840 21.9375 44.5 43.0625 21.9375 22.625 42.5 392.94
840 21.9375 44.5 43.0625 21.9375 22.625 42.5 393.95
840 21.9375 44.5 43.0625 21.9375 22.625 42.5 394.95
850 21.9375 44.6875 43.1875 21.9375 22.75 42.625 395.95
850 21.9375 44.6875 43.1875 21.9375 22.75 42.625 396.95
850 21.9375 44.6875 43.1875 21.9375 22.75 42.625 397.95
850 21.9375 44.6875 43.1875 21.9375 22.75 42.625 398.95
850 21.9375 44.6875 43.1875 21.9375 22.75 42.625 399.95
861 22.0 44.8125 43.375 21.9375 22.875 42.8125 400.96
861 22.0 44.8125 43.375 21.9375 22.875 42.8125 401.96
861 22.0 44.8125 43.375 21.9375 22.875 42.8125 402.96
861 22.0 44.8125 43.375 21.9375 22.875 42.8125 403.96
861 22.0 44.8125 43.375 21.9375 22.875 42.8125 404.96
872 22.0 45.0 43.5625 21.9375 22.9375 42.9375 405.96
872 22.0 45.0 43.5625 21.9375 22.9375 42.9375 406.97
872 22.0 45.0 43.5625 21.9375 22.9375 42.9375 407.97
872 22.0 45.0 43.5625 21.9375 22.9375 42.9375 408.97
872 22.0 45.0 43.5625 21.9375 22.9375 42.9375 409.97
882 22.0 45.1875 43.6875 22.0 23.0625 43.0625 410.98
882 22.0 45.1875 43.6875 22.0 23.0625 43.0625 411.98
882 22.0 45.1875 43.6875 22.0 23.0625 43.0625 412.98
882 22.0 45.1875 43.6875 22.0 23.0625 43.0625 413.98
882 22.0 45.1875 43.6875 22.0 23.0625 43.0625 414.98
893 22.0625 45.3125 43.8125 22.0 23.125 43.25 415.98
893 22.0625 45.3125 43.8125 22.0 23.125 43.25 416.98
893 22.0625 45.3125 43.8125 22.0 23.125 43.25 417.98
