Wattmetr "Temp 1" "Temp 4" "Temp 3" "Temp 0" "Temp 2" "Temp 5" "Master clock"
1232 25.4375 63.1875 65.5625 25.625 25.875 60.375 318.43
1232 25.4375 63.1875 65.5625 25.625 25.875 60.375 319.44
1232 25.4375 63.1875 65.5625 25.625 25.875 60.375 320.44
1232 25.4375 63.1875 65.5625 25.625 25.875 60.375 321.44
1251 25.4375 63.5625 66.0625 25.5625 25.8125 60.8125 322.45
1251 25.4375 63.5625 66.0625 25.5625 25.8125 60.8125 323.45
1251 25.4375 63.5625 66.0625 25.5625 25.8125 60.8125 324.45
1251 25.4375 63.5625 66.0625 25.5625 25.8125 60.8125 325.45
1251 25.4375 63.5625 66.0625 25.5625 25.8125 60.8125 326.46
1271 25.5 64.0 66.5 25.625 25.8125 61.25 327.46
1271 25.5 64.0 66.5 25.625 25.8125 61.25 328.46
1271 25.5 64.0 66.5 25.625 25.8125 61.25 329.46
1271 25.5 64.0 66.5 25.625 25.8125 61.25 331.04
1271 25.5 64.0 66.5 25.625 25.8125 61.25 331.47
1291 25.4375 64.375 66.9375 25.5625 25.75 61.6875 332.47
1291 25.4375 64.375 66.9375 25.5625 25.75 61.6875 333.47
1291 25.4375 64.375 66.9375 25.5625 25.75 61.6875 334.48
1291 25.4375 64.375 66.9375 25.5625 25.75 61.6875 335.48
1291 25.4375 64.375 66.9375 25.5625 25.75 61.6875 336.48
1309 25.4375 64.8125 67.375 25.5625 25.75 62.0625 337.49
1309 25.4375 64.8125 67.375 25.5625 25.75 62.0625 338.49
1309 25.4375 64.8125 67.375 25.5625 25.75 62.0625 339.49
1309 25.4375 64.8125 67.375 25.5625 25.75 62.0625 340.5
1309 25.4375 64.8125 67.375 25.5625 25.75 62.0625 341.5
1329 25.4375 65.1875 67.75 25.5625 25.625 62.4375 342.5
1329 25.4375 65.1875 67.75 25.5625 25.625 62.4375 343.5
1329 25.4375 65.1875 67.75 25.5625 25.625 62.4375 344.51
1329 25.4375 65.1875 67.75 25.5625 25.625 62.4375 345.51
1329 25.4375 65.1875 67.75 25.5625 25.625 62.4375 346.51
1348 25.375 65.5625 68.1875 25.5 25.625 62.875 347.51
1348 25.375 65.5625 68.1875 25.5 25.625 62.875 348.51
1348 25.375 65.5625 68.1875 25.5 25.625 62.875 349.52
1348 25.375 65.5625 68.1875 25.5 25.625 62.875 350.52
1348 25.375 65.5625 68.1875 25.5 25.625 62.875 351.52
1368 25.375 66.0 68.5625 25.4375 25.5625 63.25 352.53
1368 25.375 66.0 68.5625 25.4375 25.5625 63.25 353.53
1368 25.375 66.0 68.5625 25.4375 25.5625 63.25 354.53
1368 25.375 66.0 68.5625 25.4375 25.5625 63.25 355.53
1368 25.375 66.0 68.5625 25.4375 25.5625 63.25 356.54
1387 25.4375 66.375 68.9375 25.5625 25.625 63.5625 357.54
1387 25.4375 66.375 68.9375 25.5625 25.625 63.5625 358.54
1387 25.4375 66.375 68.9375 25.5625 25.625 63.5625 359.55
1387 25.4375 66.375 68.9375 25.5625 25.625 63.5625 360.55
1387 25.4375 66.375 68.9375 25.5625 25.625 63.5625 361.55
1406 25.5 66.6875 69.1875 25.8125 25.5625 63.75 362.55
1406 25.5 66.6875 69.1875 25.8125 25.5625 63.75 363.56
1406 25.5 66.6875 69.1875 25.8125 25.5625 63.75 364.56
1406 25.5 66.6875 69.1875 25.8125 25.5625 63.75 365.56
